idade,genero,ds_ensino_medio,ds_ingresso,cd_curso,valor_mensalidade_liquido,qtd_mensalidade_paga_atraso,qtd_semestres_curso,qtd_reprovacoes,coeficiente_rendimento,situacao,evasao,media_acessos_por_dia,semestres_existencia_curso,categoria_motivo_cancelamento,qtd_professores,qtd_professores_mestrado,qtd_professores_doutorado,qtd_professores_especialista,qtd_professores_graduado,qtd_professores_M,qtd_professores_F,idade_media_professores,cluster
23,F,Não informado,Vestibular,PED_EAD,256.9975,3,8,6,6.92,CONCLUIDO,0,1.2420749279538903,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
23,F,Não informado,Vestibular,PED_EAD,256.9975,11,8,6,6.92,CONCLUIDO,0,1.2420749279538903,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
46,F,Não informado,Vestibular,LIC_PED_EAD,363.62,6,8,1,7.22,CONCLUIDO,0,1.479224376731302,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
46,F,Não informado,Vestibular,LIC_PED_EAD,363.62,12,8,1,7.21,CONCLUIDO,0,1.479224376731302,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
36,F,Não informado,Reingresso,PED_EAD,256.9975,7,8,6,5.99,ABANDONO,1,0.1774744027303754,13,Questões Financeiras,8.0,4,1,3,0,2,6,44.625,2
31,F,Não informado,Vestibular,PED_EAD,151.18,2,8,0,8.45,CONCLUIDO,0,0.2679558011049723,13,NA,16.0,4,2,8,2,1,15,45.125,4
45,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,9.53,CONCLUIDO,0,1.672566371681416,4,NA,20.0,9,1,9,1,3,17,43.05,3
45,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,9.53,CONCLUIDO,0,1.672566371681416,4,NA,15.0,5,0,8,2,0,15,45.0,4
43,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.5,CONCLUIDO,0,2.6228813559322037,4,NA,20.0,9,1,9,1,3,17,43.05,3
43,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.5,CONCLUIDO,0,2.6228813559322037,4,NA,15.0,5,0,8,2,0,15,45.0,4
32,F,Escola Pública,Vestibular,PED_EAD,151.18,9,8,1,8.68,CONCLUIDO,0,0.1024930747922437,13,NA,16.0,4,2,8,2,1,15,45.125,4
39,F,Não informado,Vestibular,PED_EAD,257.00600000000003,3,8,2,8.02,CONCLUIDO,0,0.3305785123966942,13,NA,16.0,4,2,8,2,1,15,45.125,4
30,F,Não informado,Vestibular,PED_EAD,257.00600000000003,4,8,1,8.54,CONCLUIDO,0,0.1915492957746478,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
46,F,Escola Pública,Vestibular,EDU.ESP_EAD,99.002834,4,8,6,5.67,CONCLUIDO,0,1.304225352112676,10,NA,3.0,3,0,0,0,0,3,42.0,2
46,F,Escola Pública,Vestibular,EDU.ESP_EAD,99.002834,10,8,6,5.67,CONCLUIDO,0,1.304225352112676,10,NA,13.0,5,1,6,1,0,13,42.46153846153846,4
41,F,Não informado,Vestibular,PED_EAD,336.468225,2,8,6,6.44,CONCLUIDO,0,0.3235294117647059,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
41,F,Não informado,Vestibular,PED_EAD,336.468225,4,8,6,6.44,TRANCADA,0,0.3235294117647059,13,NA,14.0,6,0,7,1,0,14,45.642857142857146,4
52,M,Não informado,Vestibular,ED.FIS_EAD,336.670815,0,8,3,7.6,CONCLUIDO,0,0.5602409638554217,6,NA,7.0,3,2,1,1,4,3,46.42857142857143,2
44,M,Escola Pública,Vestibular,LIC_PED_EAD,99.002834,0,8,4,5.41,CONCLUIDO,0,0.3160919540229885,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
44,M,Escola Pública,Vestibular,LIC_PED_EAD,99.002834,0,8,4,5.41,TRANCADA,0,0.3160919540229885,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
39,F,Não informado,Vestibular,CIC_EAD,337.65,4,8,11,0.04,ABANDONO,1,0.0103806228373702,8,Questões Financeiras,19.0,4,2,12,1,4,15,42.94736842105263,3
45,F,Escola Pública,Vestibular,PED_EAD,266.68152,4,8,12,5.58,CONCLUIDO,0,0.5726495726495726,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
45,F,Escola Pública,Vestibular,PED_EAD,266.68152,15,8,12,5.58,CONCLUIDO,0,0.5726495726495726,13,NA,4.0,2,0,1,1,0,4,43.75,2
34,F,Escola Pública,Transferência,CIC_EAD,286.158375,2,8,8,5.98,CONCLUIDO,0,0.625,8,NA,9.0,2,2,5,0,1,8,44.55555555555556,2
34,F,Escola Pública,Transferência,CIC_EAD,286.158375,6,8,8,5.98,CONCLUIDO,0,0.625,8,NA,1.0,0,1,0,0,0,1,41.0,2
52,F,Escola Pública,Vestibular,LIC_PED_EAD,362.52914,3,8,2,5.47,CONCLUIDO,0,0.4478114478114478,4,NA,20.0,9,1,9,1,3,17,43.05,3
52,F,Escola Pública,Vestibular,LIC_PED_EAD,362.52914,5,8,2,5.47,TRANCADA,0,0.4478114478114478,4,NA,15.0,5,0,8,2,0,15,45.0,4
31,F,Escola Pública,ENEM,PED_EAD,299.3364,1,8,9,6.61,CONCLUIDO,0,0.7055555555555556,13,NA,16.0,4,2,8,2,1,15,45.125,4
31,F,Escola Pública,ENEM,PED_EAD,299.3364,6,8,9,6.61,CONCLUIDO,0,0.7055555555555556,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
32,F,Não informado,Vestibular,PED_EAD,257.00600000000003,0,8,2,8.28,CONCLUIDO,0,0.2513812154696133,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
31,F,Não informado,Vestibular,PED_EAD,151.18,0,8,8,6.83,CONCLUIDO,0,0.9583333333333334,13,NA,16.0,4,2,8,2,1,15,45.125,4
31,F,Não informado,Vestibular,PED_EAD,151.18,0,8,8,6.83,CONCLUIDO,0,0.9583333333333334,13,NA,15.0,5,0,9,1,0,15,43.8,4
48,F,Escola Pública,Vestibular,PED_EAD,257.00600000000003,0,8,3,7.9,CONCLUIDO,0,0.8698060941828255,13,NA,16.0,4,2,8,2,1,15,45.125,4
45,M,Escola Pública,Vestibular,MAT_EAD,363.58,6,8,3,7.1,CONCLUIDO,0,1.0385674931129476,8,NA,15.0,5,2,7,1,1,14,45.46666666666667,0
45,M,Escola Pública,Vestibular,MAT_EAD,363.58,13,8,3,7.1,TRANCADA,0,1.0385674931129476,8,NA,10.0,3,0,6,1,1,9,45.2,0
26,F,Escola Pública,Vestibular,PED_EAD,299.3364,0,8,0,8.52,CONCLUIDO,0,0.4944444444444444,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
54,F,Escola Pública,Vestibular,PED_EAD,151.18,6,8,3,7.94,CONCLUIDO,0,1.1201117318435754,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
33,F,Escola Pública,Vestibular,GES_REC_HUM,99.0,1,4,2,5.94,CONCLUIDO,0,0.0029498525073746,13,NA,17.0,4,2,11,0,3,14,42.64705882352941,1
34,F,Não informado,Vestibular,PED_EAD,256.40128000000004,4,8,14,5.73,CONCLUIDO,0,0.3605015673981191,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
24,F,Não informado,Reingresso,PED_EAD,188.975,13,8,20,3.62,ABANDONO,1,0.3011049723756906,13,Questões Financeiras,15.0,5,1,8,1,0,15,42.13333333333333,4
37,M,Escola Pública,Segunda Graduação,ENG_COA_EAD,411.642,1,10,1,7.49,CONCLUIDO,0,0.5635838150289018,2,NA,14.0,4,0,9,1,2,12,42.92857142857143,3
37,M,Escola Pública,Segunda Graduação,ENG_COA_EAD,411.642,1,10,1,7.49,CONCLUIDO,0,0.5635838150289018,2,NA,11.0,2,0,8,1,1,10,45.63636363636363,4
23,F,Não informado,Vestibular,PED_EAD,256.40128000000004,0,8,1,8.72,CONCLUIDO,0,0.1585014409221902,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
32,F,Escola Pública,Vestibular,PED_EAD,188.975,3,8,7,6.65,ABANDONO,1,0.140983606557377,13,Questões Financeiras,3.0,1,0,1,1,0,3,43.66666666666666,2
45,F,Não informado,Vestibular,EDU.ESP_EAD,179.38,1,8,4,6.21,ABANDONO,1,0.3232044198895027,10,Questões Financeiras,13.0,2,2,8,1,2,11,48.0,0
32,F,Não informado,Vestibular,PED_EAD,320.5016,3,8,1,8.51,CONCLUIDO,0,0.412087912087912,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
49,F,Não informado,Vestibular,GES_AMB_EAD,264.06072,4,4,3,0.0,ABANDONO,1,0.1438848920863309,4,Problemas Técnicos ou Administrativos,14.0,2,1,10,1,1,13,46.35714285714285,1
27,M,Não informado,Reingresso,GEST_AMB,92.355,3,4,5,6.11,CONCLUIDO,0,0.2631578947368421,14,NA,16.0,4,2,9,1,3,13,43.75,1
28,F,Escola Pública,Vestibular,PED_EAD,299.3364,6,8,20,4.26,CONCLUIDO,0,0.2114285714285714,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
39,F,Escola Pública,Vestibular,PED_EAD,151.18,4,8,4,7.28,CONCLUIDO,0,0.8209366391184573,13,NA,16.0,4,2,8,2,1,15,45.125,4
39,F,Não informado,Vestibular,PED_EAD,151.18,1,8,0,8.42,CONCLUIDO,0,0.6481994459833795,13,NA,16.0,4,2,8,2,1,15,45.125,4
35,F,Não informado,Vestibular,PED_EAD,150.4241,4,8,6,7.36,CONCLUIDO,0,0.6158357771260997,13,NA,16.0,4,2,8,2,1,15,45.125,4
47,F,Não informado,Vestibular,LIC_PED_EAD,359.98380000000003,4,8,9,0.78,TRANCADA,0,0.0864553314121037,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
48,F,Escola Pública,Vestibular,LED_FIS_EAD,307.98614,0,8,0,6.9,TRANCADA,0,1.3581267217630857,4,NA,15.0,5,1,7,2,3,12,46.8,3
48,F,Escola Pública,Vestibular,PED_EAD,151.18,3,8,5,7.06,CONCLUIDO,0,1.3581267217630857,13,NA,16.0,4,2,8,2,1,15,45.125,4
39,M,Escola Pública,Reingresso,LOGIST,133.53,1,4,8,6.02,CONCLUIDO,0,0.4058823529411764,14,NA,17.0,4,2,11,0,3,14,42.64705882352941,1
48,F,Escola Pública,Reingresso,PED_EAD,151.18,2,8,4,8.17,CONCLUIDO,0,0.9093655589123868,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
48,F,Escola Pública,Reingresso,PED_EAD,151.18,8,8,4,8.17,CONCLUIDO,0,0.9093655589123868,13,NA,4.0,2,0,1,1,0,4,43.75,2
30,F,Escola Privada,Vestibular,LIC_PED_EAD,133.44854,1,8,0,9.3,CONCLUIDO,0,4.48169014084507,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
30,F,Escola Privada,Vestibular,LIC_PED_EAD,133.44854,1,8,0,9.3,CONCLUIDO,0,4.48169014084507,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
35,M,Escola Pública,Vestibular,ADM_EAD,363.62,6,8,4,5.22,ABANDONO,1,0.4060773480662983,8,Problemas Técnicos ou Administrativos,15.0,5,2,8,0,3,12,43.2,3
24,F,Não informado,Vestibular,PED_EAD,151.18,1,8,13,5.48,CONCLUIDO,0,0.1484098939929328,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
25,F,Não informado,Segunda Graduação,ADM_EAD,362.34733,4,8,5,1.62,ABANDONO,1,1.4736842105263157,8,Questões Financeiras,14.0,2,2,8,2,3,11,45.57142857142857,0
25,F,Não informado,Segunda Graduação,PED_EAD,151.18,7,8,9,6.07,CONCLUIDO,0,1.4736842105263157,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
25,F,Não informado,Segunda Graduação,PED_EAD,151.18,16,8,9,6.07,ABANDONO,1,1.4736842105263157,13,Questões Financeiras,4.0,2,0,2,0,0,4,43.25,2
40,F,Escola Pública,Vestibular,REC_HUM_EAD,263.90484,5,4,4,0.5,ABANDONO,1,0.0814332247557003,4,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
25,M,Não informado,Vestibular,CIC_EAD,363.62,4,8,6,1.23,TRANCADA,0,0.0172413793103448,8,NA,9.0,2,2,5,0,1,8,44.55555555555556,2
36,F,Escola Pública,Vestibular,PED_EAD,151.18,1,8,5,6.93,CONCLUIDO,0,0.0969899665551839,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
36,F,Escola Pública,Vestibular,PED_EAD,151.18,2,8,5,6.93,TRANCADA,0,0.0969899665551839,13,NA,4.0,2,0,1,1,0,4,43.75,2
29,F,Não informado,Vestibular,PED_EAD,98.99898,0,8,0,7.53,CONCLUIDO,0,0.7019498607242339,13,NA,8.0,4,1,3,0,2,6,44.625,2
29,F,Não informado,Vestibular,PED_EAD,98.99898,0,8,0,7.53,CONCLUIDO,0,0.7019498607242339,13,NA,4.0,2,0,2,0,0,4,43.25,2
32,F,Não informado,Vestibular,CIC_EAD,362.52914,0,8,0,7.69,CONCLUIDO,0,0.9447513812154696,8,NA,9.0,2,2,5,0,1,8,44.55555555555556,2
32,F,Não informado,Vestibular,CIC_EAD,362.52914,0,8,0,7.69,CONCLUIDO,0,0.9447513812154696,8,NA,1.0,0,1,0,0,0,1,41.0,2
36,F,Escola Pública,Reingresso,PED_EAD,256.40128000000004,0,8,20,4.17,CONCLUIDO,0,2.069060773480663,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
36,F,Escola Pública,Reingresso,PED_EAD,256.40128000000004,2,8,20,4.17,CONCLUIDO,0,2.069060773480663,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
29,F,Não informado,Vestibular,PED_EAD,301.75528,4,8,4,7.12,CONCLUIDO,0,1.0730337078651686,13,NA,8.0,4,1,3,0,2,6,44.625,2
29,F,Não informado,Vestibular,PED_EAD,301.75528,11,8,4,7.12,CONCLUIDO,0,1.0730337078651686,13,NA,4.0,2,0,2,0,0,4,43.25,2
23,F,Não informado,Vestibular,PRO_GER_EAD,310.82472,2,4,0,7.07,CONCLUIDO,0,0.0,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
25,F,Escola Pública,Vestibular,PED_EAD,255.887268,5,8,23,4.27,CONCLUIDO,0,0.7562326869806094,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
25,F,Escola Pública,Vestibular,PED_EAD,255.887268,7,8,23,4.27,CONCLUIDO,0,0.7562326869806094,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Escola Pública,Vestibular,PED_EAD,266.52588000000003,0,8,1,8.05,CONCLUIDO,0,1.3663911845730028,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
35,F,Escola Pública,Vestibular,PED_EAD,266.52588000000003,0,8,1,8.05,CONCLUIDO,0,1.3663911845730028,13,NA,4.0,2,0,1,1,0,4,43.75,2
34,F,Não informado,Reingresso,PED_EAD,151.18,9,8,11,5.43,ABANDONO,1,0.0555555555555555,13,Questões Financeiras,3.0,1,0,1,1,0,3,43.66666666666666,2
34,F,Não informado,Vestibular,PED_EAD,151.18,0,8,3,7.48,CONCLUIDO,0,0.5615384615384615,13,NA,8.0,4,1,3,0,2,6,44.625,2
34,F,Não informado,Vestibular,PED_EAD,151.18,0,8,3,7.48,TRANCADA,0,0.5615384615384615,13,NA,4.0,2,0,2,0,0,4,43.25,2
28,F,Escola Pública,Vestibular,LIC_PED_EAD,362.52914,3,8,1,1.7,TRANCADA,0,0.1838235294117647,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
32,M,Não informado,Vestibular,GES_COM_EAD,263.90484,5,4,4,0.0,ABANDONO,1,0.0,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
37,F,Não informado,Vestibular,CIC_EAD,285.820725,0,8,2,7.13,CONCLUIDO,0,0.7325905292479109,8,NA,9.0,2,2,5,0,1,8,44.55555555555556,2
37,F,Não informado,Vestibular,CIC_EAD,285.820725,1,8,2,7.13,CONCLUIDO,0,0.7325905292479109,8,NA,1.0,0,1,0,0,0,1,41.0,2
40,F,Não informado,Vestibular,PED_EAD,151.18,0,8,7,7.24,CONCLUIDO,0,0.9393939393939394,13,NA,8.0,4,1,3,0,2,6,44.625,2
40,F,Não informado,Vestibular,PED_EAD,151.18,0,8,7,7.24,CONCLUIDO,0,0.9393939393939394,13,NA,4.0,2,0,2,0,0,4,43.25,2
31,F,Não informado,Vestibular,ADM_EAD,363.62,6,8,17,0.74,CONCLUIDO,0,0.0442477876106194,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
31,F,Não informado,Vestibular,ADM_EAD,363.62,12,8,17,0.74,CONCLUIDO,0,0.0442477876106194,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
26,F,Escola Pública,Vestibular,PED_EAD,151.18,2,8,0,7.91,CONCLUIDO,0,1.0166204986149583,13,NA,16.0,4,2,8,2,1,15,45.125,4
26,F,Escola Pública,Vestibular,PED_EAD,151.18,6,8,0,7.91,CONCLUIDO,0,1.0166204986149583,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Escola Pública,Vestibular,PED_EAD,257.00600000000003,0,8,1,7.99,CONCLUIDO,0,1.207182320441989,13,NA,16.0,4,2,8,2,1,15,45.125,4
31,F,Não informado,Transferência,CIC_EAD,219.80829000000003,2,8,2,7.48,CONCLUIDO,0,0.8535911602209945,8,NA,4.0,1,2,1,0,2,2,40.75,2
31,F,Não informado,Transferência,CIC_EAD,219.80829000000003,8,8,2,7.48,CONCLUIDO,0,0.8535911602209945,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
29,F,Não informado,Vestibular,REC_HUM_EAD,264.37248,6,4,5,0.42,CONCLUIDO,0,0.1283185840707964,4,NA,11.0,2,0,8,1,0,11,45.54545454545455,1
45,M,Não informado,Vestibular,LOG_EAD,310.82472,5,4,3,2.38,ABANDONO,1,0.2589531680440771,4,Questões Financeiras,11.0,0,1,8,2,2,9,43.90909090909091,1
25,F,Escola Pública,Vestibular,GES_HOS_EAD,264.06072,0,6,1,7.03,CONCLUIDO,0,0.6916666666666667,4,NA,10.0,2,1,5,2,1,9,45.6,0
25,F,Escola Pública,Vestibular,GES_HOS_EAD,264.06072,2,6,1,7.03,TRANCADA,0,0.6916666666666667,4,NA,8.0,1,1,5,1,0,8,45.375,0
37,F,Escola Pública,Vestibular,REC_HUM_EAD,263.90484,0,4,0,8.68,CONCLUIDO,0,1.091743119266055,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
37,F,Escola Pública,Vestibular,REC_HUM_EAD,263.90484,0,4,0,8.68,CONCLUIDO,0,1.091743119266055,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
40,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.68,CONCLUIDO,0,0.0619718309859154,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
23,M,Não informado,Vestibular,BED_FIS_EAD,362.34733,5,8,4,0.0,ABANDONO,1,0.0,4,Questões Financeiras,16.0,6,1,8,1,1,15,43.6875,3
44,F,Não informado,Vestibular,PED_EAD,218.966025,0,8,6,6.63,CONCLUIDO,0,0.32,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
44,F,Não informado,Vestibular,PED_EAD,218.966025,0,8,6,6.63,CONCLUIDO,0,0.32,13,NA,4.0,2,0,1,1,0,4,43.75,2
31,F,Não informado,Vestibular,PED_EAD,337.14352499999995,0,8,3,7.26,TRANCADA,0,0.0412087912087912,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
36,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,4,8,0,8.44,ABANDONO,1,0.9968944099378882,4,Questões Financeiras,20.0,9,1,9,1,3,17,43.05,3
36,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,4,8,0,8.44,CONCLUIDO,0,0.9968944099378882,4,NA,15.0,5,0,8,2,0,15,45.0,4
27,F,Não informado,Vestibular,PED_EAD,336.468225,1,8,0,8.61,CONCLUIDO,0,2.1542699724517904,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
27,F,Não informado,Vestibular,PED_EAD,336.468225,2,8,0,8.61,CONCLUIDO,0,2.1542699724517904,13,NA,4.0,2,0,1,1,0,4,43.75,2
23,F,Não informado,Vestibular,CIC_EAD,307.98614,0,8,0,8.14,CONCLUIDO,0,1.649789029535865,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
23,F,Não informado,Vestibular,CIC_EAD,307.98614,1,8,0,8.14,CONCLUIDO,0,1.649789029535865,8,NA,14.0,2,1,10,1,1,13,46.35714285714285,0
23,M,Escola Pública,Vestibular,HIST_EAD,336.468225,3,8,16,4.26,CONCLUIDO,0,0.0674157303370786,10,NA,2.0,1,0,1,0,0,2,39.5,2
23,M,Escola Pública,Vestibular,HIST_EAD,336.468225,6,8,16,4.26,CONCLUIDO,0,0.0674157303370786,10,NA,2.0,2,0,0,0,0,2,44.0,2
26,F,Não informado,Reingresso,PED_EAD,151.18,7,8,1,8.29,TRANCADA,0,0.3333333333333333,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
37,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,4,7.33,CONCLUIDO,0,2.807471264367816,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
37,F,Escola Pública,Vestibular,PED_EAD,151.18,7,8,4,7.33,CONCLUIDO,0,2.807471264367816,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
25,M,Não informado,Vestibular,CIC_EAD,286.158375,0,8,0,7.33,CONCLUIDO,0,0.656891495601173,8,NA,4.0,1,2,1,0,2,2,40.75,2
25,M,Não informado,Vestibular,CIC_EAD,286.158375,0,8,0,7.33,CONCLUIDO,0,0.656891495601173,8,NA,1.0,0,1,0,0,0,1,41.0,2
48,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.77,CONCLUIDO,0,0.2696629213483146,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
31,F,Não informado,Vestibular,PRO_GER_EAD,263.90484,0,4,0,8.62,CONCLUIDO,0,1.2407932011331444,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
31,F,Não informado,Vestibular,PRO_GER_EAD,263.90484,0,4,0,8.62,CONCLUIDO,0,1.2407932011331444,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
43,F,Não informado,Vestibular,PROC_GERE,227.001,0,4,21,4.06,CONCLUIDO,0,0.2808022922636103,14,NA,15.0,3,2,10,0,3,12,41.8,1
43,F,Não informado,Vestibular,PROC_GERE,227.001,0,4,21,4.06,CONCLUIDO,0,0.2808022922636103,14,NA,15.0,3,2,10,0,3,12,41.8,1
45,F,Escola Pública,Vestibular,EDU.ESP_EAD,362.34733,3,8,0,7.96,CONCLUIDO,0,2.6038781163434903,10,NA,13.0,2,2,8,1,2,11,48.0,0
45,F,Escola Pública,Vestibular,EDU.ESP_EAD,362.34733,3,8,0,7.96,CONCLUIDO,0,2.6038781163434903,10,NA,1.0,1,0,0,0,0,1,44.0,2
45,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,8.6,CONCLUIDO,0,2.6038781163434903,13,NA,16.0,4,2,8,2,1,15,45.125,4
32,M,Escola Pública,Reingresso,PRO_GER_EAD,264.06072,1,4,2,6.89,CONCLUIDO,0,0.6697819314641744,5,NA,13.0,1,2,8,2,4,9,45.92307692307692,1
32,M,Escola Pública,Reingresso,PRO_GER_EAD,264.06072,3,4,2,6.89,CONCLUIDO,0,0.6697819314641744,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
42,M,Não informado,Transferência,SER_SOC_EAD,359.9442,0,8,3,6.26,CONCLUIDO,0,2.0193370165745854,4,NA,13.0,4,1,6,2,2,11,43.84615384615385,0
42,M,Não informado,Transferência,SER_SOC_EAD,359.9442,0,8,3,6.26,CONCLUIDO,0,2.0193370165745854,4,NA,10.0,3,0,6,1,0,10,44.5,4
48,F,Não informado,Vestibular,PED_EAD,168.825,0,8,0,8.27,CONCLUIDO,0,0.4049586776859504,13,NA,16.0,4,2,8,2,1,15,45.125,4
34,F,Não informado,Vestibular,EDU.ESP_EAD,362.34733,4,8,3,3.02,CONCLUIDO,0,0.2630057803468208,10,NA,9.0,1,0,7,1,1,8,44.888888888888886,2
30,F,Escola Pública,Vestibular,PED_EAD,168.825,0,8,1,7.96,CONCLUIDO,0,0.2134831460674157,13,NA,16.0,4,2,8,2,1,15,45.125,4
25,F,Não informado,Vestibular,LIC_PED_EAD,308.34976,1,8,4,3.88,TRANCADA,0,2.2383177570093458,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
33,F,Não informado,Vestibular,PED_EAD,151.18,0,8,12,5.79,CONCLUIDO,0,0.9186046511627908,13,NA,4.0,2,0,2,0,0,4,43.25,2
39,F,Não informado,Reingresso,PED_EAD,232.51484,4,8,0,8.11,CONCLUIDO,0,1.3741258741258742,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
39,F,Não informado,Reingresso,PED_EAD,232.51484,7,8,0,8.11,CONCLUIDO,0,1.3741258741258742,13,NA,4.0,2,0,1,1,0,4,43.75,2
34,F,Não informado,Vestibular,PED_EAD,253.07532,2,8,1,8.4,CONCLUIDO,0,0.2011019283746556,13,NA,16.0,4,2,8,2,1,15,45.125,4
44,F,Escola Pública,Vestibular,PED_EAD,151.18,12,8,7,7.13,CONCLUIDO,0,1.855555555555556,13,NA,16.0,4,2,8,2,1,15,45.125,4
38,F,Não informado,Vestibular,PED_EAD,151.18,0,8,2,8.34,CONCLUIDO,0,3.12890625,13,NA,8.0,4,1,3,0,2,6,44.625,2
38,F,Não informado,Vestibular,PED_EAD,151.18,0,8,2,8.34,CONCLUIDO,0,3.12890625,13,NA,4.0,2,0,2,0,0,4,43.25,2
34,F,Não informado,Vestibular,PED_EAD,151.18,1,8,1,8.01,CONCLUIDO,0,0.1930835734870317,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
31,F,Não informado,Reingresso,LIC_PED_EAD,307.98614,0,8,0,8.39,CONCLUIDO,0,1.3454038997214484,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
31,F,Não informado,Reingresso,LIC_PED_EAD,307.98614,0,8,0,8.39,CONCLUIDO,0,1.3454038997214484,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
25,F,Não informado,Vestibular,PED_EAD,151.18,2,8,1,7.74,CONCLUIDO,0,0.5626740947075209,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
25,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,2,7.53,CONCLUIDO,0,0.5736196319018405,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
23,F,Não informado,Reingresso,PED_EAD,302.36,12,8,16,4.67,ABANDONO,1,0.712707182320442,13,Questões Financeiras,3.0,1,0,1,1,0,3,43.66666666666666,2
23,F,Não informado,Reingresso,PED_EAD,302.36,24,8,16,4.67,CONCLUIDO,0,0.712707182320442,13,NA,4.0,2,0,1,1,0,4,43.75,2
41,F,Não informado,Vestibular,PED_EAD,151.18,1,8,5,7.03,CONCLUIDO,0,1.2746913580246917,13,NA,8.0,4,1,3,0,2,6,44.625,2
41,F,Não informado,Vestibular,PED_EAD,151.18,3,8,5,7.03,CONCLUIDO,0,1.2746913580246917,13,NA,4.0,2,0,2,0,0,4,43.25,2
24,F,Não informado,Reingresso,PED_EAD,151.18,14,8,33,4.15,CONCLUIDO,0,1.106145251396648,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
24,F,Não informado,Reingresso,PED_EAD,151.18,23,8,33,4.15,CONCLUIDO,0,1.106145251396648,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
